Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Age group (product.metafields.shopify.age-group),Bracelet design (product.metafields.shopify.bracelet-design),Color (product.metafields.shopify.color-pattern),Earring design (product.metafields.shopify.earring-design),Fabric (product.metafields.shopify.fabric),Footwear material (product.metafields.shopify.footwear-material),Jewelry material (product.metafields.shopify.jewelry-material),Jewelry type (product.metafields.shopify.jewelry-type),Shoe size (product.metafields.shopify.shoe-size),Target gender (product.metafields.shopify.target-gender),Complementary products (product.metafields.shopify--discovery--product_recommendation.complementary_products),Related products (product.metafields.shopify--discovery--product_recommendation.related_products),Related products settings (product.metafields.shopify--discovery--product_recommendation.related_products_display),Search product boosts (product.metafields.shopify--discovery--product_search_boost.queries),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU","<p>Headband by Ivory &amp; Co. This pretty floral headpiece is a real favourite as it is so delicate with solitaire stones, floral motifs across the band and flower blossom on the side of the band. Real freshwater ivory pearls surround the flowers and along the band. The perfect hair accessory for a beach wedding or Spring and Summer brides and bridesmaids.</p>
<p>• Available in Rose Gold, Silver or Gold</p>
<p>• Genuine Austrian Crystals and real freshwater pearls</p>
<p>• 4 cm approx at highest point</p>",Ivory & Co,Apparel & Accessories > Clothing Accessories > Hair Accessories,Headbands,"Headbands, IC",TRUE,Colour,Rose Gold,,,,,,,,IV-MOLLY-CLARA-LULU-RS-GLD,0,shopify,99,deny,manual,95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-0.webp?v=1758484415,1,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",FALSE,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls","Headband by Ivory & Co. This pretty floral headpiece is a real favourite as it is so delicate with solitaire stones, floral motifs across the band and flower blossom on the side of the band. Real freshwater ivory pearls surround the flowers and along the band.",Apparel & Accessories > Clothing Accessories > Hair Accessories,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-0.webp?v=1758484415,lb,,,active
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,Silver,,,,,,,,IV-MOLLY-CLARA-LULU-SLV,0,shopify,100,deny,manual,95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-9484.webp?v=1758484419,2,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-5423.webp?v=1758484422,lb,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,Gold,,,,,,,,IV-MOLLY-CLARA-LULU-GLD,0,shopify,100,deny,manual,95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-5423.webp?v=1758484422,3,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-9484.webp?v=1758484419,lb,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-6321.webp?v=1758484427,4,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-0040.webp?v=1758484432,5,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-7120.webp?v=1758484438,6,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-7643.webp?v=1758484442,7,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-2420.webp?v=1758484447,8,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-1368.webp?v=1758484452,9,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-8338.webp?v=1758484457,10,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ivory-and-co-bride-floral-headband-austrian-crystals-pearls-rose-gold-silver-gold-molly-clara-lulu,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-and-Co-Bride-Floral-Headband-Austrian-Crysta-1708.webp?v=1758484461,11,"Ivory and Co Bride Floral Headband, Austrian Crystals, Pearls, Rose Gold, Silver, Gold MOLLY-CLARA-LULU",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bianco-evento-two-tier-bridal-cathedral-veil-lace-edge-s285,Bianco Evento Two Tier Bridal Cathedral Veil Lace Edge S285,"<p>BIANCO EVENTO TWO TIER CATHEDRAL WEDDING VEIL WITH BEADED LACE EDGE</p>
<p>This stunning two tiered long bridal veil is so impressive with it's beautiful striking design with a delicate lace edge. The veil is 300 cm / 80 cm long and is made of soft fine tulle.</p>
<p>The veil is delivered with the comb already attached.</p>
<p>Available Colour  : Ivory</p>
<p>Material : Soft Tulle </p>
<p>Veil Edge : Beaded Lace Edge</p>
<p>Layers : Double Length : 300 cm / 80 cm</p>",Bianco Evento,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Cathedral Length Veils,"BE, Cathedral Veils, Two Tier Veils",TRUE,Title,Default Title,,,,,,,,BE-S285,0,shopify,20,deny,manual,265,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Two-Tier-Bridal-Cathedral-Veil-Lace-0.webp?v=1758468712,1,Bianco Evento Two Tier Bridal Cathedral Veil Lace Edge S285,FALSE,Two Tier Bridal Cathedral Veil Lace Edge S285,Two tier cathedral wedding veil with beaded lace edge. The bridal veil is 300 cm / 80 cm long and is made of soft fine tulle. The veil has the comb attached.,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,active
bianco-evento-single-tier-veil-glass-bead-edge-ivory-tulle-floor-length-s260,"Bianco Evento Single Tier Veil, Glass Bead Edge, Ivory Tulle, Floor Length S260","<p>Bianco Evento S260 A beautiful single tier veil made of soft Ivory tulle with a stunning glass bead edge.. Comb attached.</p>
<p>Colour : Ivory</p>
<p>Material : Soft Tulle</p>
<p>Veil Edge : Glass Bead</p>
<p>Layers : Single Length : 200 cm / 78 inch</p>",Bianco Evento,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Floor Length Veils,"BE, Floor Length Veils, Single Tier Veils",TRUE,Title,Default Title,,,,,,,,BE-S260,0,shopify,10,deny,manual,115,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Single-Tier-Veil-Glass-Bead-Edge-Ivo-0.webp?v=1758483815,1,"Bianco Evento Single Tier Veil, Glass Bead Edge, Ivory Tulle, Floor Length S260",FALSE,"Single Tier Veil, Glass Bead Edge, Ivory Tulle, Floor Length",A single tier veil made of soft Ivory tulle with a stunning glass bead edge. Comb attached. These floor length bridal veils are 200cm long.,Apparel & Accessories > Clothing Accessories > Bridal Accessories > Bridal Veils,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,active
bianco-evento-stretch-lace-bolero-wedding-dress-cover-up-e257,Bianco Evento Stretch Lace Bolero Wedding Dress Cover Up E257,"<p>BIANCO EVENTO STRETCH BOLERO WEDDING DRESS COVER UP</p>
<p>This stunning bridal cover up bolero is beautifully made using stretch tulle with delicate lace, it closes at the back with a decorative row of lace covered buttons.  A stunning bridal bolero to add that touch of elegance to your wedding dress. Totally transforms a simple elegant bridal gown or a special occasion dress just by adding this exquisite short sleeve lace bolero cover up. Simply stunning. </p>
<p>Colour : Ivory</p>
<p>Size : UK 10, 12, 14, 16</p>
<p>PLEASE NOTE :</p>
<p>***ALL CLOTHING ITEM SIZES COME UP SMALL, SO CAN YOU PLEASE CHECK YOUR MEASUREMENTS WITH THE SIZING CHART ON THE LISTING TO ENSURE YOU ARE PURCHASING THE CORRECT SIZE BEFORE YOU ORDER***</p>
<p> </p>",Bianco Evento,Apparel & Accessories > Clothing Accessories > Bridal Accessories,Boleros,"BE, Boleros",FALSE,Size,10,,,,,,,,BE-E257-10,0,shopify,100,deny,manual,99.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Stretch-Lace-Bolero-Wedding-Dress-Co-0.webp?v=1758483354,1,Bianco Evento Stretch Lace Bolero Wedding Dress Cover Up E257,FALSE,,,Apparel & Accessories > Clothing Accessories > Bridal Accessories,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
bianco-evento-stretch-lace-bolero-wedding-dress-cover-up-e257,,,,,,,,,12,,,,,,,,BE-E257-12,0,shopify,100,deny,manual,99.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Stretch-Lace-Bolero-Wedding-Dress-Co-2514.webp?v=1758483359,2,Bianco Evento Stretch Lace Bolero Wedding Dress Cover Up E257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
bianco-evento-stretch-lace-bolero-wedding-dress-cover-up-e257,,,,,,,,,14,,,,,,,,BE-E257-14,0,shopify,100,deny,manual,99.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Stretch-Lace-Bolero-Wedding-Dress-Co-2592.webp?v=1758483364,3,Bianco Evento Stretch Lace Bolero Wedding Dress Cover Up E257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
bianco-evento-stretch-lace-bolero-wedding-dress-cover-up-e257,,,,,,,,,16,,,,,,,,BE-E257-16,0,shopify,99,deny,manual,99.95,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Bianco-Evento-Stretch-Lace-Bolero-Wedding-Dress-Co-3983.webp?v=1758483368,4,Bianco Evento Stretch Lace Bolero Wedding Dress Cover Up E257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA","<p>Ivory Satin and Sequin Lace Bridal Shoe By The Perfect Bridal Company</p>
<p>A little bit sparkly and a whole lotta comfy! Clara Bridal Shoe is crafted in ivory satin and the scalloped heel counter is overlaid in delicately embroidered lace with a subtle scattering of light catching sequins. These beautiful wedding heels are cushioned throughout and a delicate ankle strap for ultimate comfort and security. This mid high heel wedding Shoe is just the right height for all day wear. Ideal for the bride, bridesmaids or mother of the bride/groom.</p>
<p>PRODUCT DETAILS </p>
<p>Colour: Ivory </p>
<p>Material: Satin / Sequined Lace</p>
<p>Style: Sandal</p>
<p>Heel Height: 6.7 cm  / 2.65 inch</p>
<p>Sizes: UK 3-9 (EU 36-42) </p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes,"Bridal Shoes, PBC",FALSE,Size,UK 3,,,,,,,,PBC-CLARA-UK-3,0,shopify,3,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-0.webp?v=1758465217,1,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",FALSE,,,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,48,draft
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 4,,,,,,,,PBC-CLARA-UK-4,0,shopify,3,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-6823.webp?v=1758465221,2,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 5,,,,,,,,PBC-CLARA-UK-5,0,shopify,3,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-0.jpg?v=1758465224,3,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 6,,,,,,,,PBC-CLARA-UK-6,0,shopify,5,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-7434.webp?v=1758465228,4,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 7,,,,,,,,PBC-CLARA-UK-7,0,shopify,5,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-2813.jpg?v=1758465232,5,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 8,,,,,,,,PBC-CLARA-UK-8,0,shopify,3,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-9435.webp?v=1758465236,6,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
ivory-satin-bridal-shoes-by-perfect-bridal-low-heel-clara,,,,,,,,,UK 9,,,,,,,,PBC-CLARA-UK-9,0,shopify,3,deny,manual,98,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Ivory-Satin-Bridal-Shoes-By-Perfect-Bridal-Low-Hee-7105.jpg?v=1758465240,7,"Ivory Satin Bridal Shoes By Perfect Bridal, Low Heel, CLARA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,48,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA","<p>Isla Ivory Satin Block Heel Wedding Sandals with Diamantes By The Perfect Bridal Company.</p>
<p>A feminine mid block heel bridal shoe crafted in ivory satin, Isla features wide crossover straps and a delicate ankle strap. The dainty straps are adorned with tiny twinkling diamantes for a touch of sparkle. A beautiful choice for a spring or summer wedding and the block heel makes this style suitable for all venues. The gorgeous wedding heels are complete with a cushioned leather insole for comfort.</p>
<p>PRODUCT DETAILS  Colour: Ivory </p>
<p>Material: Satin </p>
<p>Style: Sandal</p>
<p>Heel Height: 7 cm  / 2.75 inch</p>
<p>Sizes: UK 3-9 (EU 36-42) </p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes,"Bridal Shoes, PBC",FALSE,Size,UK 3,,,,,,,,PBC-ISLA-UK-3,0,shopify,10,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-7838.webp?v=1758486116,1,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",FALSE,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal",Isla Ivory Satin Block Heel Wedding Sandals with Diamantes By The Perfect Bridal Company. A feminine mid block heel bridal shoe crafted in ivory satin.,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 4,,,,,,,,PBC-ISLA-UK-4,0,shopify,10,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-6426.webp?v=1758486120,2,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 5,,,,,,,,PBC-ISLA-UK-5,0,shopify,0,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-1131.jpg?v=1758486124,3,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 6,,,,,,,,PBC-ISLA-UK-6,0,shopify,10,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-3638.webp?v=1758486128,4,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 7,,,,,,,,PBC-ISLA-UK-7,0,shopify,10,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-7358.webp?v=1758486132,5,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 8,,,,,,,,PBC-ISLA-UK-8,0,shopify,10,deny,manual,100,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Block-Heel-Wedding-Shoe-Ivory-Satin-By-Perfect-Bri-0305.webp?v=1758486136,6,"Block Heel Wedding Shoe, Ivory Satin, By Perfect Bridal, ISLA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
block-heel-wedding-shoe-ivory-satin-by-perfect-bridal-isla,,,,,,,,,UK 9,,,,,,,,PBC-ISLA-UK-9,0,shopify,10,deny,manual,100,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF","<p>Wide Fit Ivory Satin Wedding Shoes By The Perfect Bridal Company </p>
<p>Combining style with sublime comfort. Indi Bridal shoes are a lovely two part block heel wide fit wedding shoe, handcrafted in ivory satin with an elegant pointed toe and delicate ankle strap. The gorgeous mesh lace insert on these bridal heels is so romantic and the pretty sequin and beaded detail adds a touch subtle shimmer. Timeless and classic wide fit wedding shoes with a touch of modern elegance. Complete with a leather insole and cushioning throughout for wear-all-day comfort.</p>
<p>PRODUCT DETAILS  Colour: Ivory </p>
<p>Material: Satin </p>
<p>Style: Wide Fit Court Shoe</p>
<p>Heel Height: 7.3 cm  / 2.95 inch</p>
<p>Sizes: UK 3-9 (EU 36-42)</p>",Perfect Bridal Company,Apparel & Accessories > Shoes,Bridal Shoes,"Bridal Shoes, PBC, Wide Fit",FALSE,Size,UK 3,,,,,,,,PBC-INDI-WF-UK-3,0,shopify,0,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-0.webp?v=1758479331,1,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",FALSE,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal",Wide Fit Ivory Satin Wedding Shoes By The Perfect Bridal Company Combining style with sublime comfort. Indi Bridal shoes are a lovely two part block heel wide fit wedding shoe.,Clothing & Accessories > Shoes,female,adult,,new,TRUE,,,,,,TRUE,,,,,,,,,,,,,,,,lb,,,draft
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 4,,,,,,,,PBC-INDI-WF-UK-4,0,shopify,0,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-5614.webp?v=1758479335,2,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 5,,,,,,,,PBC-INDI-WF-UK-5,0,shopify,5,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-0658.webp?v=1758479339,3,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 6,,,,,,,,PBC-INDI-WF-UK-6,0,shopify,5,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-2069.webp?v=1758479342,4,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 7,,,,,,,,PBC-INDI-WF-UK-7,0,shopify,0,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-3141.webp?v=1758479346,5,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 8,,,,,,,,PBC-INDI-WF-UK-8,0,shopify,5,deny,manual,110,,TRUE,FALSE,,https://cdn.shopify.com/s/files/1/0575/6380/7896/products/Wide-Fit-Wedding-Shoe-Ivory-Satin-By-Perfect-Brida-0.jpg?v=1758479349,6,"Wide Fit Wedding Shoe, Ivory Satin, By Perfect Bridal, INDI-WF",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
wide-fit-wedding-shoe-ivory-satin-by-perfect-bridal-indi-wf,,,,,,,,,UK 9,,,,,,,,PBC-INDI-WF-UK-9,0,shopify,5,deny,manual,110,,TRUE,FALSE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lb,,,
